FOURNISSEURS,LIBELLE,PU,TVA,DP
COFARMA,XARELTO 15MG CPR/14,94540.0,0,2025-05-01 00:00:00
COFARMA,XARELTO 20MG CPR/14,95060.0,0,2025-04-01 00:00:00
COFARMA,XATRAL LP  5MG CPR/56       ,118900.0,0,2026-04-01 00:00:00
COFARMA,XONADINE 120MG CPR/10,11350.0,0,2025-05-01 00:00:00
COFARMA,XONADINE 180MG CPR/10,13560.0,0,2027-03-01 00:00:00
COFARMA,XYLOCAINE VISQ 2%GEL ORAL 100G,12000.0,0,2026-08-01 00:00:00
COFARMA,XYZALL 5MG CPR/14          ,13925.0,0,2028-05-01 00:00:00
COFARMA,YENDOL PPS S/10           ,16900.0,0,2025-10-01 00:00:00
COFARMA,YENDOL PPS S/10            *,13300.0,0,2025-01-01 00:00:00
COFARMA,ZAMUDOL LP  50MG GELU/10,15740.0,0,2026-07-01 00:00:00
COFARMA,ZAMUDOL LP 100MG GELU/10,30380.0,0,2026-06-01 00:00:00
COFARMA,ZANEXTRA 20/20 CPR/30,74000.0,0,2025-08-01 00:00:00
COFARMA,ZANIDIP 10MG CPR/30,68500.0,0,2027-01-01 00:00:00
COFARMA,ZEBEN 400MG CPR/1,2755.0,0,2027-08-01 00:00:00
COFARMA,ZENTEL 4% SUSP BUV FL/10ML    ,11800.0,0,2025-09-01 00:00:00
COFARMA,ZESTRIL 20MG CPR/28        ,33900.0,0,2027-01-01 00:00:00
COFARMA,"ZITHROMAX 200MG 5ML FL/22,5ML *",65000.0,0,2024-12-01 00:00:00
COFARMA,ZOCIN 200MG/5ML SUSP FL/15ML,21700.0,0,2026-02-01 00:00:00
COFARMA,ZOCOR 40MG CPR/28            ,23740.0,0,2025-08-01 00:00:00
COFARMA,"ZYLET 0,5/0,3% SUSP OPHT FL/5ML *",32000.0,0,2025-01-01 00:00:00
COFARMA,ZYLORIC 100MG CPR/28       ,8550.0,0,2027-03-01 00:00:00
COFARMA,ZYLORIC 200MG CPR/28       ,13000.0,0,2027-08-01 00:00:00
COFARMA,ZYLORIC 300MG CPR/28       ,15800.0,0,2027-08-01 00:00:00
COFARMA,ZYMADUO 150UI GTTE BUV FL/12ML,16350.0,0,2026-04-01 00:00:00
COFARMA,ZYMADUO 300UI GTTE BUV FL/12ML,16300.0,0,2026-06-01 00:00:00
COFARMA,ZYMADUO 300UI GTTE BUV FL/12ML *,12500.0,0,2025-01-01 00:00:00
COFARMA,"ZYMAFLUOR 0,50MG CPR/100   ",7000.0,0,2025-08-01 00:00:00
COFARMA,ZYRTEC 10MG CPR/10         ,20590.0,0,2028-03-01 00:00:00
DROGEMAD,3 AMPOULES OPHTALMO DE POCHE,144840.0,0,2150-01-01 00:00:00
DROGEMAD,3 AMPOULES P/OPHTALMO METAL,79190.0,0,2150-01-01 00:00:00
DROGEMAD,3 AMPOULES P/OTOSCOPE POCHE,78514.0,0,2150-01-01 00:00:00
DROGEMAD,A-CERUMEN 2ML DOSETTES/10,16035.0,0,2026-07-01 00:00:00
DROGEMAD,ABLEPT 300MG GELULES BTE/30,24862.0,0,2026-12-01 00:00:00
DROGEMAD,ACARILBIAL SOL 200ML,14395.0,0,2028-07-01 00:00:00
DROGEMAD,ACTICARBINE CPR/42,10032.0,0,2028-10-01 00:00:00
DROGEMAD,ACTINAC 100MG CPR/10,5528.0,0,2026-06-01 00:00:00
DROGEMAD,ACUPAN 20MG SOL INJ AMP/5,19250.0,0,2026-09-01 00:00:00
DROGEMAD,ACYCLOVIR-DENK 5% CREME T/7G,23210.0,0,2026-12-01 00:00:00
DROGEMAD,ADIONE LP 10MG/10MG CPR/10,11850.0,0,2026-02-01 00:00:00
DROGEMAD,ADIPINE 10MG CPR/30 (Amlodipine),4696.0,0,2026-08-01 00:00:00
DROGEMAD,ADIPINE 5MG CPR/30 (Amlodipine),4114.0,0,2026-08-01 00:00:00
DROGEMAD,ADVIL 400MG CPR/20,12850.0,0,2025-09-01 00:00:00
DROGEMAD,ADVIL ENF/NN SP 200ML,14037.0,0,2027-02-01 00:00:00
DROGEMAD,AERIUS 5MG CPR/15,29543.0,0,2025-03-01 00:00:00
DROGEMAD,AERIUS SP 60ML,20495.0,0,2025-10-01 00:00:00
DROGEMAD,AIGUILLE EPICRANIENNE 21G VERTE UNITE,195.0,0,2028-11-01 00:00:00
DROGEMAD,AIGUILLE EPICRANIENNE 23G BLEU,222.0,0,2028-11-01 00:00:00
DROGEMAD,"AIGUILLE POUR STYLO INSUL BD Micro-Fine 0,25x5mm /100",100000.0,0,2028-06-01 00:00:00
DROGEMAD,ALBENDAZOLE 200MG/5ML S.B FL/10ML SHIFA,1575.0,0,2026-03-01 00:00:00
DROGEMAD,ALBENDAZOLE 400MG FL /10ML(BENDEX),2794.0,0,2026-12-01 00:00:00
DROGEMAD,ALCOOL 70 PLAST 1L FARMAD,15998.0,0,2026-04-01 00:00:00
DROGEMAD,ALCOOL 70 PLAST 500ML FARMAD,10665.0,0,2028-01-01 00:00:00
DROGEMAD,ALCOOL 70 PLAST FL/125ML FARMAD,3274.0,0,2027-08-01 00:00:00
DROGEMAD,ALCOOL 90 PLAST 1L FARMAD,18583.0,0,2027-07-01 00:00:00
DROGEMAD,ALCOOL 90 PLAST 500ML FARMAD,12387.0,0,2027-02-01 00:00:00
DROGEMAD,ALCOOL 90 PLAST FL/60ML FARMAD,2890.0,0,2027-04-01 00:00:00
DROGEMAD,ALCOOL GLYCERINE PLAST FL/50ML FARMAD,2835.0,0,2027-04-01 00:00:00
DROGEMAD,ALCOOL IODE PLAST FL/50ML FARMAD,2754.0,0,2026-11-01 00:00:00
DROGEMAD,ALDACTONE 50MG CPR BOITE/20,30907.0,0,2025-04-01 00:00:00
DROGEMAD,ALERID 5MG/5ML SP FL/30ML,5200.0,0,2025-03-01 00:00:00
DROGEMAD,"ALLERGIFLASH 0,05% COLL UNID/0,3ML B/10",30900.0,0,2025-04-01 00:00:00
DROGEMAD,ALLERZINE SP 5MG/5ML FL/100ML (CETIRIZINE),9600.0,0,2027-02-01 00:00:00
DROGEMAD,ALLOPURE 100MG CPR/10X10 (Allopurinol),14193.0,0,2026-02-01 00:00:00
DROGEMAD,ALUMIN HYD 500 CPR/10X10 NCPC,3800.0,0,2028-02-01 00:00:00
DROGEMAD,ALVITYL PLUS CPR/40,21100.0,0,2026-04-01 00:00:00
DROGEMAD,ALVITYL SP 150ML N.F,19380.0,0,2025-07-01 00:00:00
DROGEMAD,AMADAY  5MG CPR/30,22900.0,0,2027-06-01 00:00:00
DROGEMAD,AMADAY 10MG CPR/30,31440.0,0,2027-06-01 00:00:00
DROGEMAD,AMADAY PL 10MG/4MG CPR BTE/30,56000.0,0,2026-09-01 00:00:00
DROGEMAD,AMADAY PL 5/4 Amlodipine/Perindopril 5mg/4mg CPR /30,49600.0,0,2026-09-01 00:00:00
DROGEMAD,AMAREL 1MG CPR/30,19910.0,0,2026-02-01 00:00:00
DROGEMAD,AMAREL 2MG CPR/30,29480.0,0,2026-03-01 00:00:00
DROGEMAD,AMAREL 4MG CPR/30,62255.0,0,2026-03-01 00:00:00
DROGEMAD,AMARYL M 2MG/500MG CPR/30,38350.0,0,2026-05-01 00:00:00
DROGEMAD,AMIFER JUNIOR 50MG/5ML SIROP FL/150ML ,18874.0,0,2026-11-01 00:00:00
DROGEMAD,AMLIN 10MG CPR/3X10,11480.0,0,2025-07-01 00:00:00
DROGEMAD,AMLO-DENK 10MG CPR/5X10,49476.0,0,2025-11-01 00:00:00
DROGEMAD,AMLODIPINE 10mg CPR PELL B/30 DESKA 	,2885.0,0,2026-12-01 00:00:00
DROGEMAD,AMLODIPINE 5MG CPR PELL B/30 DESKA,1670.0,0,2026-08-01 00:00:00
DROGEMAD,AMLONG  5MG CPR/30,15700.0,0,2026-06-01 00:00:00
DROGEMAD,AMLONG 10MG CPR/30,23280.0,0,2026-07-01 00:00:00
DROGEMAD,AMLOPRES 10MG BTE/3*10,5850.0,0,2026-10-01 00:00:00
DROGEMAD,AMLOPRES 5MG CPR BTE/10*10 CIPLA,12425.0,0,2026-09-01 00:00:00
DROGEMAD,AMLOR  5MG GELU/30,36200.0,0,2028-06-01 00:00:00
DROGEMAD,AMLOR 10MG GELU/30,36315.0,0,2028-04-01 00:00:00
DROGEMAD,AMLOZAAR 5MG/50MG CPR/30,37380.0,0,2025-11-01 00:00:00
DROGEMAD,AMOXICILLINE 250/5ML SP 60ML NCPC,3192.0,0,2027-02-01 00:00:00
DROGEMAD,AMOXICILLINE 250MG FL 60ML DESKA PH,3749.0,0,2027-01-01 00:00:00
DROGEMAD,AMOXICILLINE 250MG GELU/10X10 HD,9400.0,0,2026-10-01 00:00:00
DROGEMAD,AMOXICILLINE 500MG GEL/10*10 HD,17988.0,0,2026-12-01 00:00:00
DROGEMAD,AMOXICILLINE 500MG GEL/10*10 SHIFA,19435.0,0,2027-01-01 00:00:00
DROGEMAD,AMOXICLANIC 500/62.5MG CPR/10 NCPC,6900.0,0,2027-04-01 00:00:00
DROGEMAD,AMOXICLANIC 500MG/125MG CPR/10 NCPC,7300.0,0,2026-12-01 00:00:00
DROGEMAD,AMOXICLAV DENK 1000/125 SACH/8,23980.0,0,2026-03-01 00:00:00
DROGEMAD,AMOXICLAV DENK 500MG/62.5 CPR/2X8,24450.0,0,2025-09-01 00:00:00
DROGEMAD,AMPICILLINE 1G INJ BTE/50 DESKA ,37019.0,0,2027-01-01 00:00:00
DROGEMAD,AMPICILLINE 1G INJ FL/1 NCPC,800.0,0,2026-12-01 00:00:00
DROGEMAD,AMPICILLINE 500 GELU/10X10 NCPC,18635.0,0,2027-03-01 00:00:00
DROGEMAD,AMPICILLINE SHIFA 500MG GELULES BTE/10X10,17189.0,0,2027-01-01 00:00:00
DROGEMAD,AMPIMASY POUDRE 30G,3500.0,0,2026-04-01 00:00:00
DROGEMAD,AMPOULE HALOGENE P/OPHTALMO POCHE,61448.0,0,2150-01-01 00:00:00
DROGEMAD,AMPOULE HALOGENE P/OTOSCOPE POCHE,97353.0,0,2150-01-01 00:00:00
DROGEMAD,AMVA DENK  10mg/160mg cpr/28,80570.0,0,2027-01-01 00:00:00
DROGEMAD,ANGINOVAG AEROSOL 10ML,13900.0,0,2027-12-01 00:00:00
DROGEMAD,ANGIZAAR 100MG CPR B/30 - MICROLABS	,29852.0,0,2026-10-01 00:00:00
DROGEMAD,ANGIZAAR 50MG CPR/30,25763.0,0,2025-12-01 00:00:00
DROGEMAD,ANGIZAAR H CPR/30,28590.0,0,2026-10-01 00:00:00
DROGEMAD,ANTHEL 200MG/5ML S.B FL/10ML,2240.0,0,2026-11-01 00:00:00
DROGEMAD,ANTHEL 400MG CPR/25,20130.0,0,2027-03-01 00:00:00
DROGEMAD,ANTI-FROM PDRE BTE 50G SOMALCO,2398.0,0,2026-03-01 00:00:00
DROGEMAD,ANTIBIOMASY PDRE ORALE Sach 30G,3500.0,0,2026-06-01 00:00:00
DROGEMAD,ANTIBIOSYNALAR GTTES AURIC 10ML,11500.0,0,2025-06-01 00:00:00
DROGEMAD,APDROPS CY 3ML,14200.0,0,2026-06-01 00:00:00
DROGEMAD,APDROPS DX COLLYRE FL/3ML	,18300.0,0,2025-07-01 00:00:00
DROGEMAD,APDYL H SP 100ML,6420.0,0,2027-07-01 00:00:00
DROGEMAD,APROVASC 150MG/10MG CPR B/28,101427.0,0,2026-07-01 00:00:00
DROGEMAD,APROVASC 150MG/5MG CPR B/28,88433.0,0,2026-07-01 00:00:00
DROGEMAD,APROVASC 300MG/10MG  B/28	,104466.0,0,2026-07-01 00:00:00
DROGEMAD,APROVASC 300MG/5MG BTE/28,97435.0,0,2026-06-01 00:00:00
DROGEMAD,APROVEL 300MG CPR/28,92200.0,0,2026-07-01 00:00:00
DROGEMAD,APROVEL Ibersartan 150MG CPR B/28	,88970.0,0,2026-04-01 00:00:00
DROGEMAD,ARBITEL 40MG CPR/30,31200.0,0,2026-07-01 00:00:00
DROGEMAD,ARBITEL 80MG CPR/30,46000.0,0,2026-11-01 00:00:00
DROGEMAD,ARBITEL AM (Telmisartan+Amlodipine) 40MG/5MG BTE/30,48400.0,0,2027-02-01 00:00:00
DROGEMAD,ARBITEL H CPR/30,45864.0,0,2025-08-01 00:00:00
DROGEMAD,ARCALION 200 DRAG/20,40344.0,0,2025-08-01 00:00:00
DROGEMAD,ARTEFAN 80/480MG BTE/6,17595.0,0,2026-08-01 00:00:00
DROGEMAD,ARTELAC COLLYRE 1.6MG/0.5ML F/10ML,19123.0,0,2025-08-01 00:00:00
DROGEMAD,ARTESUNATE SHIFA 120MG PDRE SOL INJ IM/IV BTE/1,10580.0,0,2027-02-01 00:00:00
DROGEMAD,ASCABIOL SOL 125ML,21200.0,0,2029-03-01 00:00:00
DROGEMAD,ASPEGIC 1000MG AD SACH/20,13200.0,0,2026-03-01 00:00:00
DROGEMAD,ASPEGIC 100MG NN SACH/20,6890.0,0,2025-10-01 00:00:00
DROGEMAD,ASPEGIC 250MG SACH/20,7341.0,0,2025-09-01 00:00:00
DROGEMAD,ASPEGIC 500MG SACH/20,8800.0,0,2025-07-01 00:00:00
DROGEMAD,ATACAND  8MG CPR/28,110120.0,0,2025-12-01 00:00:00
DROGEMAD,ATACAND 16MG CPR/28,115338.0,0,2026-02-01 00:00:00
DROGEMAD,ATARAX  25MG CPR/30,11989.0,0,2028-04-01 00:00:00
DROGEMAD,ATARAX SP 200ML,12519.0,0,2025-01-01 00:00:00
DROGEMAD,ATENOLOL 50MG CPR/10X10 DENK,30080.0,0,2025-07-01 00:00:00
DROGEMAD,ATORFIT 10MG CPR/30,22134.0,0,2027-07-01 00:00:00
DROGEMAD,ATORFIT 20MG CRP/30,38000.0,0,2027-06-01 00:00:00
DROGEMAD,AUGMENTIN 100MG ENF PPS 60ML,25000.0,0,2025-06-01 00:00:00
DROGEMAD,AUGMENTIN 100MG NN  PPS 30ML,13990.0,0,2025-09-01 00:00:00
DROGEMAD,AUGMENTIN 1G AD SACH/12,38593.0,0,2026-01-01 00:00:00
DROGEMAD,AUGMENTIN 500MG CPR/16,29100.0,0,2025-05-01 00:00:00
DROGEMAD,AUREOMYCINE SPECIA 3% POM 15G,8590.0,0,2026-12-01 00:00:00
DROGEMAD,AUROTHER 40MG/240MG CPR/12,16804.0,0,2026-08-01 00:00:00
DROGEMAD,AVAS 10MG CPR/30,23074.0,0,2026-03-01 00:00:00
DROGEMAD,AVAS 20MG CPR/30,40540.0,0,2027-01-01 00:00:00
DROGEMAD,AVAS 40MG CPR/30,43450.0,0,2026-02-01 00:00:00
DROGEMAD,AVIR (ACICLOVIR) 5% CREME TBE/15G (LINCOLN),4696.0,0,2027-02-01 00:00:00
DROGEMAD,AZILIDE 500MG CPR/3 ( AZITHROMYCINE),4800.0,0,2026-11-01 00:00:00
DROGEMAD,AZILIN 200MG/5ML SUSP BUV F/30ML,5493.0,0,2026-04-01 00:00:00
DROGEMAD,AZIRON (Azithromycin) 250MG CPR/6 HOLDEN,4100.0,0,2026-09-01 00:00:00
DROGEMAD,AZITHROMYCINE 250MG BTE/1*6 CPR DESKA,3390.0,0,2026-02-01 00:00:00
DROGEMAD,AZITHROMYCINE 500MG BTE/3 CPR SHIFA,3450.0,0,2027-01-01 00:00:00
DROGEMAD,BACILOR 1.5G SACH/10,20984.0,0,2025-05-01 00:00:00
DROGEMAD,BACTOCLAV 625 CPR/20,18500.0,0,2025-12-01 00:00:00
DROGEMAD,BACTOCLAV DS 100/12.5 PPS FL/100ML,21758.0,0,2026-05-01 00:00:00
DROGEMAD,BACTODERME CREME T/15G,3700.0,0,2026-10-01 00:00:00
DROGEMAD,BANDE CREPE 10CMX4M ORELIA,2260.0,0,2150-01-01 00:00:00
DROGEMAD,BAUME RELAX CAPSULE DE 6G	DIANA,488.0,0,2024-12-01 00:00:00
DROGEMAD,BECILAN 250MG CPR SEC B/40,39970.0,0,2026-03-01 00:00:00
DROGEMAD,BECILAN 250MG/5ML AMP INJ BTE/5,20460.0,0,2028-07-01 00:00:00
DROGEMAD,BECLATE 250MCG INH 200 DOSES,13800.0,0,2026-04-01 00:00:00
DROGEMAD,BECLO-ASMA INHALER 250MCG 200 DOSES,37417.0,0,2025-10-01 00:00:00
DROGEMAD,BEDELIX POUDRE SACH/30,23411.0,0,2026-08-01 00:00:00
DROGEMAD,"BENZATHINE PENICILLINE 2,4MUI POUDRE INJ FL/1 NCPC",1200.0,0,2027-03-01 00:00:00
DROGEMAD,BENZOATE DE BENZYLE 1L FARMAD,64000.0,0,2027-01-01 00:00:00
DROGEMAD,BENZOATE DE BENZYLE 25% 125ML FARMAD,9180.0,0,2027-07-01 00:00:00
DROGEMAD,BEPANTHENE 5% POM 30G,39700.0,0,2026-12-01 00:00:00
DROGEMAD,BEROCCA BOOST CPR EFF BTE/20,102000.0,0,2026-08-01 00:00:00
DROGEMAD,BET 0.1% CREME T/15G,2880.0,0,2025-09-01 00:00:00
DROGEMAD,BETADINE 10% BAIN BOUCHE 125ML,7885.0,0,2026-11-01 00:00:00
DROGEMAD,BETADINE 10% DERMIQUE 125ML,9495.0,0,2025-10-01 00:00:00
DROGEMAD,BETADINE 10% SOL VAGI 125ML,7380.0,0,2026-11-01 00:00:00
DROGEMAD,BETADINE 4% SCRUB 125ML,7995.0,0,2027-02-01 00:00:00
DROGEMAD,BEVITINE 100MG INJ BTE/5,13010.0,0,2026-10-01 00:00:00
DROGEMAD,BEVITINE 250MG DRAG/20,14436.0,0,2026-09-01 00:00:00
DROGEMAD,BI-PENICILLINE 1M UI FL/1 NCPC,612.0,0,2026-10-01 00:00:00
DROGEMAD,BIAFINE EMULSION 186G,22800.0,0,2026-10-01 00:00:00
DROGEMAD,BIAFINE EMULSION 93G,12650.0,0,2026-08-01 00:00:00
DROGEMAD,BIBA SP 100ML,8350.0,0,2025-10-01 00:00:00
DROGEMAD,BICARBONATE SODIUM CPF 250G,9634.0,0,2027-10-01 00:00:00
DROGEMAD,BILAXTEN 20MG CPR/10,20398.0,0,2028-01-01 00:00:00
DROGEMAD,BIOFAR CALCIUM + VIT D3 CPR EFF /20,16200.0,0,2026-10-01 00:00:00
DROGEMAD,BIOFAR CALCIUM+MAGNESIUM CPR EFF/20,16930.0,0,2026-10-01 00:00:00
DROGEMAD,BIOFAR MAGNESIUM + VIT B6B2 CPR EFF/20,17000.0,0,2026-10-01 00:00:00
DROGEMAD,BIOFAR MULTIVIT 12 FLAVO CPR EFF/20 (VITALITE,16500.0,0,2026-10-01 00:00:00
DROGEMAD,BIOFAR MULTIVIT 12 MINERAUX CPR EFF/20,19735.0,0,2026-10-01 00:00:00
DROGEMAD,BIOFAR VIT ACE+SE+ZINC CPR EFF/20,18315.0,0,2025-10-01 00:00:00
DROGEMAD,BIOFAR VIT B COMPLEX CPR EFF BTE/20,16600.0,0,2026-10-01 00:00:00
DROGEMAD,BIOFAR VIT C 500MG ACEROLA BTE/20,15850.0,0,2026-11-01 00:00:00
DROGEMAD,BIOFAR ZINC + VITAMINE C CPR EFF B/20,19491.0,0,2025-09-01 00:00:00
DROGEMAD,BIPRETERAX 10MG/2.5MG CPR PEL/30,88700.0,0,2026-07-01 00:00:00
DROGEMAD,BIPRETERAX 5MG/1.25MG CPR/30,44780.0,0,2026-07-01 00:00:00
DROGEMAD,BOITE A POM+OPERC 50ML BLANC/10,7446.0,0,2150-01-01 00:00:00
DROGEMAD,BOLINAN CPR/15,27966.0,0,2025-07-01 00:00:00
DROGEMAD,BOM BOM SP 100ML,11179.0,0,2025-11-01 00:00:00
DROGEMAD,BRONCATHIOL AD SP 150ML,13210.0,0,2026-06-01 00:00:00
DROGEMAD,BRONCHODERMINE POM 60G,21980.0,0,2025-11-01 00:00:00
DROGEMAD,BROS DENTS COLGATE KIDS 6ANS +,8360.0,0,2150-01-01 00:00:00
DROGEMAD,BRULEX POM 30G,12245.0,0,2025-11-01 00:00:00
DROGEMAD,BUTO-ASMA 100MCG INHALER 200DOSES,15660.0,0,2026-03-01 00:00:00
DROGEMAD,CA C 1000 CPR EFF/10,14685.0,0,2026-02-01 00:00:00
DROGEMAD,CALCIBRONAT 2G CPR EFF/20,18228.0,0,2026-03-01 00:00:00
DROGEMAD,CALCID-DENK CPR/20,26816.0,0,2026-04-01 00:00:00
DROGEMAD,CALCIUM GLUCONATE 10% INJ/50 NCPC,41300.0,0,2027-03-01 00:00:00
DROGEMAD,CALCIUM MASY PDRE ORALE/100g INP,4500.0,0,2025-07-01 00:00:00
DROGEMAD,CALCIUM+VIT D3  SIROP FL/150ML SHIFA,3850.0,0,2026-11-01 00:00:00
DROGEMAD,CALSOURCE 500MG CPR EFF/20 (Calcium Sandoz),14861.0,0,2027-02-01 00:00:00
DROGEMAD,CANDIGEN 1% CREME T/20G,1801.0,0,2026-11-01 00:00:00
DROGEMAD,CAPTOPRIL 25MG CPR/10X10 NCPC,3014.0,0,2027-05-01 00:00:00
DROGEMAD,CARBAMAZEPINE 200MG CPR/100 DESKA,15150.0,0,2026-10-01 00:00:00
DROGEMAD,CARBOKOF AD SP 100ML,7400.0,0,2026-10-01 00:00:00
DROGEMAD,CARBOKOF ENF SP 60ML,4440.0,0,2027-01-01 00:00:00
DROGEMAD,"CARDENSIEL 2,5MG BTE/30",29950.0,0,2026-02-01 00:00:00
DROGEMAD,CARDIURINE 50MG/25MG CPR/30,19415.0,0,2025-09-01 00:00:00
DROGEMAD,CAROFIT CPR/30,22400.0,0,2026-07-01 00:00:00
DROGEMAD,CARTEOL LP 2% CY/3ML,24100.0,0,2025-12-01 00:00:00
DROGEMAD,CARTINEX 500MG BTE/30,49488.0,0,2026-11-01 00:00:00
DROGEMAD,CARVEDI DENK 25 MG CPR/30,33191.0,0,2026-05-01 00:00:00
DROGEMAD,"CARVEDI DENK 6,25MG CPR /30",24600.0,0,2026-12-01 00:00:00
DROGEMAD,CATHETER +PORT 18G VERT UNITE,1196.0,0,2028-04-01 00:00:00
DROGEMAD,CEBESINE CY/5ML,6200.0,0,2026-06-01 00:00:00
DROGEMAD,CEFIXIME 100ML/5ML PPS FL/60ML SHIFA (ORIXIM),11040.0,0,2026-08-01 00:00:00
DROGEMAD,CEFIXIME 200MG CPR/10 (DESKA),6932.0,0,2026-01-01 00:00:00
DROGEMAD,CEFIXIME 200MG CPR/10 SHIFA (ORIXIM),5750.0,0,2026-12-01 00:00:00
DROGEMAD,CEFTRIAXONE 1G INJ B/10 NCPC,21250.0,0,2026-10-01 00:00:00
DROGEMAD,CEFTRIAXONE 1G INJ FL/1+ SOLV (DESKA PH),1771.0,0,2026-12-01 00:00:00
DROGEMAD,CEFTRIAXONE 1G INJ FL/1+SOLV NCPC,3500.0,0,2026-04-01 00:00:00
DROGEMAD,CEFTRIAXONE 1G INJ+EPPI 10ML B/1 SHIFA	,1955.0,0,2027-12-01 00:00:00
DROGEMAD,CELESTENE 0.5MG GTTE 30ML,16850.0,0,2025-09-01 00:00:00
DROGEMAD,CELESTENE 2MG CPR DISP/20,17566.0,0,2026-03-01 00:00:00
DROGEMAD,CERULYSE GTTE AURIC 10ML,9935.0,0,2026-08-01 00:00:00
DROGEMAD,CHARBON ACTIF NCPC  CPR BTE/10*10,11628.0,0,2028-03-01 00:00:00
DROGEMAD,CHESTON CS SP FL/60ML (CIPLA),4200.0,0,2026-02-01 00:00:00
DROGEMAD,CHIBRO CADRON CY/5ML,10142.0,0,2026-05-01 00:00:00
DROGEMAD,CHLORPHENAMINE 4MG COMP/10*10 SHIFA,2410.0,0,2026-09-01 00:00:00
DROGEMAD,CHLORPHENIRAMINE 4MG CPR/10X10 NCPC,3500.0,0,2028-04-01 00:00:00
DROGEMAD,CIMETIDINE 200MG CPR 10*10 DESKA,11405.0,0,2026-04-01 00:00:00
DROGEMAD,CIMETIDINE 200MG/2ML AMP INJ/10 (DESKA PH),3314.0,0,2025-06-01 00:00:00
DROGEMAD,CIMETIDINE 400MG BTE/20 NCPC,2467.0,0,2025-11-01 00:00:00
DROGEMAD,CIPCAL (CA+VITD3) SP FL/150ML (CIPLA),9305.0,0,2025-12-01 00:00:00
DROGEMAD,CIPROFLOXACINE 500MG B/10X10 NCPC,16750.0,0,2026-11-01 00:00:00
DROGEMAD,CIPROFLOXACINE 500MG CPR 10X10 SHIFA	,16100.0,0,2027-02-01 00:00:00
DROGEMAD,CIPROX 200MG SOL PERF FL/100ML,4139.0,0,2027-01-01 00:00:00
DROGEMAD,CIPROZOLE FTE (500+600MG) CPR/10,21055.0,0,2027-10-01 00:00:00
DROGEMAD,CIROVIN 0.05% ENF GTTE NAS FL/10ML	,2140.0,0,2026-09-01 00:00:00
DROGEMAD,CIROVIT SP FL/100ML (CIRON),3365.0,0,2025-07-01 00:00:00
DROGEMAD,CITRATE DE BETAINE CPR EFF /20,19135.0,0,2026-09-01 00:00:00
DROGEMAD,CLAMOXYL 1G CPR DISP/6X2,15856.0,0,2025-05-01 00:00:00
DROGEMAD,CLAMOXYL 500MG GELU/12,8400.0,0,2025-12-01 00:00:00
DROGEMAD,CLARICIN 500MG CPR/10,31944.0,0,2026-12-01 00:00:00
DROGEMAD,CLOMID 50MG CPR/5,18548.0,0,2026-09-01 00:00:00
DROGEMAD,CLOPI 75 Clopidogrel CPR PELL /30 MACLEODS,12890.0,0,2026-02-01 00:00:00
DROGEMAD,CLOPI DENK 75MG CP BTE/30,55200.0,0,2025-10-01 00:00:00
DROGEMAD,CLOTRI-DENK 1% CREME T/20G,9547.0,0,2026-09-01 00:00:00
DROGEMAD,CLOTRI-DENK 100MG CPR VAGI/6,11445.0,0,2026-08-01 00:00:00
DROGEMAD,CLOTRILIN 1% CREME T/20G,2615.0,0,2026-08-01 00:00:00
DROGEMAD,CLOTRILIN 1% SOL BUCCALE FL/15ML,2880.0,0,2027-04-01 00:00:00
DROGEMAD,CLOTRILIN Clotrimazole 100mg cpr vag/6 LINCOLN,3780.0,0,2027-01-01 00:00:00
DROGEMAD,CLOTRILIN V 2% CR VAG+APPL T/15G  LINCOLN,3185.0,0,2026-07-01 00:00:00
DROGEMAD,CLOVIGEL-N CPR VAGI+APPLICATEUR/6,5200.0,0,2026-11-01 00:00:00
DROGEMAD,CLOXISPA 250MG SOL BUV FL/60ML,5278.0,0,2026-02-01 00:00:00
DROGEMAD,CLOXISPA 500MG GELULES BTE/10*10,34398.0,0,2026-02-01 00:00:00
DROGEMAD,COAPROVEL 150/12.5MG CPR/28,88020.0,0,2026-05-01 00:00:00
DROGEMAD,COAPROVEL 300MG/12.5MG CPR/28,92600.0,0,2025-10-01 00:00:00
DROGEMAD,CODOLIPRANE 400MG AD SEC CPR/16,9150.0,0,2025-11-01 00:00:00
DROGEMAD,COFFRET MAGIC SET NOIR L,140108.0,0,2150-01-01 00:00:00
DROGEMAD,COFFRET MAGIC SET NOIR M,140108.0,0,2150-01-01 00:00:00
DROGEMAD,COFFRET MAGIC SET NOIR ML,140108.0,0,2150-01-01 00:00:00
DROGEMAD,COFFRET MAGIC SET NOIR S,140108.0,0,2150-01-01 00:00:00
DROGEMAD,COFFRET MAGIC SET NOIR XL,140108.0,0,2150-01-01 00:00:00
DROGEMAD,COFFRET MAGIC SET NOIR XXL,140108.0,0,2150-01-01 00:00:00
DROGEMAD,COLCHICINE 1MG CPR/12 FARMAD,6334.0,0,2027-05-01 00:00:00
DROGEMAD,COLCHICINE 1MG CPR/20 OPOCALCIUM,13500.0,0,2027-09-01 00:00:00
DROGEMAD,COLGATE BUBBLE FRUIT 2-5ANS 50ML,4650.0,0,2026-07-01 00:00:00
DROGEMAD,COLGATE EXTRAITS NATURELS+ CHARBON 75ML,8400.0,0,2026-07-01 00:00:00
DROGEMAD,COLGATE MAX FRESH MENTHE GIVREE 75ML/95GR,8400.0,0,2026-07-01 00:00:00
